mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,other_price_1,other_price_2,pricelist_id
642,Nightsaver,863,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,863,21,8,72,12.98,6.26,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,863,21,7,72,12.93,6.33,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,863,21,6,72,12.8,6.41,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,826,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,826,21,8,72,12.98,6.26,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,826,21,7,72,12.93,6.33,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,826,21,6,72,12.8,6.41,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,806,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,806,21,8,72,12.98,6.26,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,806,21,7,72,12.93,6.33,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,806,21,6,72,12.8,6.41,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,286,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,286,21,8,72,12.98,6.26,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,286,21,7,72,12.93,6.33,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,286,21,6,72,12.8,6.41,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,861,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,861,21,8,72,12.98,6.26,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,861,21,7,72,12.93,6.33,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,861,21,6,72,12.8,6.41,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,816,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,816,21,8,72,12.98,6.26,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,816,21,7,72,12.93,6.33,0,,,EoN(2014-01-14) Electricity Aq 1yr
105,Nightsaver,816,21,6,72,12.8,6.41,0,,,EoN(2014-01-14) Electricity Aq 1yr
100,Nightsaver,201,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
100,Nightsaver,201,21,8,72,12.98,6.26,0,,,EoN(2014-01-14) Electricity Aq 1yr
100,Nightsaver,201,21,7,72,12.93,6.33,0,,,EoN(2014-01-14) Electricity Aq 1yr
100,Nightsaver,201,21,6,72,12.8,6.41,0,,,EoN(2014-01-14) Electricity Aq 1yr
642,Nightsaver,281,21,5,72,12.63,6.44,0,,,EoN(2014-01-14) Electricity Aq 1yr
