mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,other_price_1,other_price_2,pricelist_id
27,Nightsaver,540,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,540,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,540,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,540,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,550,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,550,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,550,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,550,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,570,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,570,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,570,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,570,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,510,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,510,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,510,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,510,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,520,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,520,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,520,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,520,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,540,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,540,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,540,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,540,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,550,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,550,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,550,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,550,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,580,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,580,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,580,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,580,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,520,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,520,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,520,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
27,Nightsaver,520,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,570,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,570,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,570,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
559,Nightsaver,570,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,550,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,550,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,550,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,550,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,510,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,510,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,510,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,510,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,520,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,520,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,520,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,520,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,540,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,540,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,540,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,540,22,8,72,12.4,6.7,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,570,22,7,72,12.35,6.72,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,570,22,5,72,11.99,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
535,Nightsaver,570,22,6,72,12.2,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
