mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,pricelist_id
513,Nightsaver,197,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,197,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,192,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,192,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,192,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,192,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,800,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,800,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,800,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,800,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,801,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,801,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,801,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,801,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,810,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,810,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,810,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,810,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,811,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,811,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,811,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,811,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,820,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,820,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,820,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,820,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,821,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,821,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,821,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,821,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,196,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,196,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,196,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,196,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,693,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,693,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,693,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
9,Nightsaver,693,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,198,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,198,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,198,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,198,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,296,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,296,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,296,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,296,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,820,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,820,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,820,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,820,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,413,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,413,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,413,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,413,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,412,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,412,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,412,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,412,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,407,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,407,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,407,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,407,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,406,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,406,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,406,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,406,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,405,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,405,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,405,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,405,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,404,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,404,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,404,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,404,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,693,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,693,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,693,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,693,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,297,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,297,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,297,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,297,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,696,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,696,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,696,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,696,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,293,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,293,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,293,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,293,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,292,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,292,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,292,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,292,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,198,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,198,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,198,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,198,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,197,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,197,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,197,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,197,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,696,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,696,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,696,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,696,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,697,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,697,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,697,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,697,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,698,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,698,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,698,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,698,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,298,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,298,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,298,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,298,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,821,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,821,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,821,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,821,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,693,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,693,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,693,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,693,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,870,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,870,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,870,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,870,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,862,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,862,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,862,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,862,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,860,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,860,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,860,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,860,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,852,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,852,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,852,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,852,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,851,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,851,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,851,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,851,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,850,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,850,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,850,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,850,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,415,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,415,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,415,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,415,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,830,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,830,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,830,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,830,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,811,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,811,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,811,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,811,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,820,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,820,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,820,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,820,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,811,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,811,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,811,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,811,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,810,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,810,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,810,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,810,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,801,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,801,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,801,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,801,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,800,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,800,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,800,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,800,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,698,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,698,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,698,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,698,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,697,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,697,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,697,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,697,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,831,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,831,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,831,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,831,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,872,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,872,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,872,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,872,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,998,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,998,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,998,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,998,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,998,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,998,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,998,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,998,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,997,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,997,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,997,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,997,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,996,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,996,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,996,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,996,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,993,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,993,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,993,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,993,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,992,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,992,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,992,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,992,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,800,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,800,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,800,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,800,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,880,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,880,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,880,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,880,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,196,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,196,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,196,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
514,Nightsaver,196,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,870,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,870,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,870,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,870,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,862,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,862,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,862,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,862,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,860,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,860,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,860,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,860,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,852,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,852,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,852,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,852,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,851,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,851,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,851,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,851,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,850,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,850,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,850,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,850,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,831,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,831,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,831,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,831,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,882,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,882,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,882,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
513,Nightsaver,882,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,870,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,870,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,870,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,870,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,692,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,692,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,692,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,692,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,821,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,821,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,821,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,821,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
