mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,other_price_1,other_price_2,pricelist_id
6,Nightsaver,31,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,531,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,531,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,531,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,531,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
6,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,161,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,161,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,161,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,161,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,31,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,31,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,31,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
523,Nightsaver,31,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,713,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,713,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,713,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,713,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,712,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,712,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,712,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,712,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,713,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,713,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,713,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,713,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,231,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,231,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,231,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,231,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,211,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,211,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,211,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,211,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,231,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,231,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,231,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,231,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,212,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,212,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,212,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,212,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,233,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,233,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,233,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,233,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,232,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,232,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,232,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,232,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,211,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,211,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,211,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,211,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,213,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,213,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,213,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,213,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,213,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,213,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,213,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,213,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,232,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,232,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,232,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,232,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,233,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,233,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,233,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,233,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,711,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,711,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,711,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,711,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,712,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,712,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,712,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,712,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,711,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,711,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,711,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
555,Nightsaver,711,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,212,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,212,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,212,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
15,Nightsaver,212,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,51,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,51,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,51,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,51,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,451,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,451,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,451,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,451,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,551,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,551,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,551,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
18,Nightsaver,551,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,51,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,51,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,51,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,51,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,451,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,451,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,451,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,451,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,551,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,551,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,551,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
538,Nightsaver,551,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,31,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,31,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,31,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,31,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,161,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,161,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,161,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,161,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,531,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,531,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,531,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
522,Nightsaver,531,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,161,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,161,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,161,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,161,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,531,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,531,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,531,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,531,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,31,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,31,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,31,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
811,Nightsaver,31,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,31,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,31,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,31,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,31,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,161,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,161,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,161,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,161,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,531,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,531,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,531,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
812,Nightsaver,531,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,701,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,701,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,701,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,701,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,531,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,531,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,531,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,531,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,702,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,702,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,702,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,702,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,703,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,703,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,703,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
874,Nightsaver,703,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,541,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,541,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,541,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,541,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,551,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,551,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,551,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
890,Nightsaver,551,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,31,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,31,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,31,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,31,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,51,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,51,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,51,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,51,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,551,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,551,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,551,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,551,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,51,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,51,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,51,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
8,Nightsaver,51,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,551,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,551,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,551,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
541,Nightsaver,551,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,161,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,161,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,161,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,161,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,531,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,531,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,531,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,531,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
525,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,31,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,31,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,31,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,31,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,161,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,161,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,161,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,161,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,531,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,531,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,531,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,531,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,661,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,661,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,661,16,6,72,11.96,6.78,0,,,EoN(2014-01-14) Electricity Aq 1yr
832,Nightsaver,661,16,7,72,12.08,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
10,Nightsaver,51,16,5,72,11.78,6.81,0,,,EoN(2014-01-14) Electricity Aq 1yr
10,Nightsaver,51,16,8,72,12.1,6.73,0,,,EoN(2014-01-14) Electricity Aq 1yr
