mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,other_price_1,other_price_2,pricelist_id
719,Baserate,3,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,3,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,3,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,3,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,250,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,250,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,250,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,250,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,40,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,40,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,40,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,40,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,201,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,201,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,201,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,201,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,239,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,239,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,239,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,239,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
778,Baserate,1,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
778,Baserate,1,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
778,Baserate,1,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
778,Baserate,1,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,1,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,1,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,1,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
719,Baserate,1,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,201,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,201,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,201,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,201,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,273,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,273,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,273,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,273,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,251,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,251,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,251,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,251,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,252,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,252,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,252,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,252,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,253,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,253,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,253,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,253,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,258,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,258,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,258,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,258,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,259,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,259,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,259,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,259,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,260,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,260,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,260,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,260,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,261,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
801,Baserate,261,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
